"";"BMS";"DOMEIN_ID";"BOS_BHI";"Omtrek";"OmtrekklassetypeID";"Omtrekklasse";"Hoogte";"Modeltype"
"14481";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";0,95;11;"90 - 100";18,0229426337769;"afgeleid model"
"14482";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,05;12;"100 - 110";18,8434320263061;"afgeleid model"
"14483";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,15;13;"110 - 120";19,5922728658488;"afgeleid model"
"14484";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,25;14;"120 - 130";20,281185377459;"afgeleid model"
"14485";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,35;15;"130 - 140";20,9192152141392;"afgeleid model"
"14486";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,45;16;"140 - 150";21,5134920395006;"afgeleid model"
"14487";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,55;17;"150 - 160";22,0697365045093;"afgeleid model"
"14488";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,65;18;"160 - 170";22,5926096508261;"afgeleid model"
"14489";"Tamme kastanje";"DomWVL09069";"Gasthuisbossen 1";1,75;19;"170 - 180";23,0859601415972;"afgeleid model"
"14490";"Tamme kastanje";"DomWVL09081";"Hoge Bos";0,55;7;"50 - 60";15,4343458114752;"afgeleid model"
"14491";"Tamme kastanje";"DomWVL09081";"Hoge Bos";0,65;8;"60 - 70";16,7737883337983;"afgeleid model"
"14492";"Tamme kastanje";"DomWVL09081";"Hoge Bos";0,75;9;"70 - 80";17,9289605421688;"afgeleid model"
"14493";"Tamme kastanje";"DomWVL09081";"Hoge Bos";0,85;10;"80 - 90";18,9452229613046;"afgeleid model"
"14494";"Tamme kastanje";"DomWVL09081";"Hoge Bos";0,95;11;"90 - 100";19,8529328379064;"afgeleid model"
"14495";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,05;12;"100 - 110";20,6734222304356;"afgeleid model"
"14496";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,15;13;"110 - 120";21,4222630699783;"afgeleid model"
"14497";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,25;14;"120 - 130";22,1111755815885;"afgeleid model"
"14498";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,35;15;"130 - 140";22,7492054182687;"afgeleid model"
"14499";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,45;16;"140 - 150";23,3434822436301;"afgeleid model"
"14500";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,55;17;"150 - 160";23,8997267086387;"afgeleid model"
"14501";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,65;18;"160 - 170";24,4225998549556;"afgeleid model"
"14502";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,75;19;"170 - 180";24,9159503457266;"afgeleid model"
"14503";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,85;20;"180 - 190";25,3829934382008;"afgeleid model"
"14504";"Tamme kastanje";"DomWVL09081";"Hoge Bos";1,95;21;"190 - 200";25,8264431561799;"afgeleid model"
"14505";"Tamme kastanje";"DomWVL09093";"Kampagne";0,55;7;"50 - 60";13,9680913548838;"afgeleid model"
"14506";"Tamme kastanje";"DomWVL09093";"Kampagne";0,65;8;"60 - 70";15,3075338772069;"afgeleid model"
"14507";"Tamme kastanje";"DomWVL09093";"Kampagne";0,75;9;"70 - 80";16,4627060855774;"afgeleid model"
"14508";"Tamme kastanje";"DomWVL09093";"Kampagne";0,85;10;"80 - 90";17,4789685047132;"afgeleid model"
"14509";"Tamme kastanje";"DomWVL09093";"Kampagne";0,95;11;"90 - 100";18,386678381315;"afgeleid model"
"14510";"Tamme kastanje";"DomWVL09093";"Kampagne";1,05;12;"100 - 110";19,2071677738442;"afgeleid model"
"14511";"Tamme kastanje";"DomWVL09093";"Kampagne";1,15;13;"110 - 120";19,9560086133869;"afgeleid model"
"14512";"Tamme kastanje";"DomWVL09093";"Kampagne";1,25;14;"120 - 130";20,6449211249971;"afgeleid model"
"14513";"Tamme kastanje";"DomWVL09093";"Kampagne";1,35;15;"130 - 140";21,2829509616773;"afgeleid model"
"14514";"Tamme kastanje";"DomWVL09093";"Kampagne";1,45;16;"140 - 150";21,8772277870387;"afgeleid model"
"14515";"Tamme kastanje";"DomWVL09093";"Kampagne";1,55;17;"150 - 160";22,4334722520473;"afgeleid model"
"14516";"Tamme kastanje";"DomWVL09093";"Kampagne";1,65;18;"160 - 170";22,9563453983642;"afgeleid model"
"14517";"Tamme kastanje";"DomWVL09093";"Kampagne";1,75;19;"170 - 180";23,4496958891353;"afgeleid model"
"14518";"Tamme kastanje";"DomWVL09093";"Kampagne";1,85;20;"180 - 190";23,9167389816094;"afgeleid model"
"14519";"Tamme kastanje";"DomWVL09093";"Kampagne";1,95;21;"190 - 200";24,3601886995885;"afgeleid model"
"14520";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";0,55;7;"50 - 60";13,5044877132448;"afgeleid model"
"14521";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";0,65;8;"60 - 70";14,8439302355678;"afgeleid model"
"14522";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";0,75;9;"70 - 80";15,9991024439383;"afgeleid model"
"14523";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";0,85;10;"80 - 90";17,0153648630742;"afgeleid model"
"14524";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";0,95;11;"90 - 100";17,9230747396759;"afgeleid model"
"14525";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";1,05;12;"100 - 110";18,7435641322052;"afgeleid model"
"14526";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";1,15;13;"110 - 120";19,4924049717478;"afgeleid model"
"14527";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";1,25;14;"120 - 130";20,181317483358;"afgeleid model"
"14528";"Tamme kastanje";"DomWVL09094";"Kampagne Gotschalk";1,35;15;"130 - 140";20,8193473200382;"afgeleid model"
"14529";"Tamme kastanje";"DomWVL09095";"Kampveld";0,55;7;"50 - 60";14,1263210622763;"afgeleid model"
"14530";"Tamme kastanje";"DomWVL09095";"Kampveld";0,65;8;"60 - 70";15,4657635845993;"afgeleid model"
"14531";"Tamme kastanje";"DomWVL09095";"Kampveld";0,75;9;"70 - 80";16,6209357929699;"afgeleid model"
"14532";"Tamme kastanje";"DomWVL09095";"Kampveld";0,85;10;"80 - 90";17,6371982121057;"afgeleid model"
"14533";"Tamme kastanje";"DomWVL09095";"Kampveld";0,95;11;"90 - 100";18,5449080887075;"afgeleid model"
"14534";"Tamme kastanje";"DomWVL09101";"Kemmelberg";0,55;7;"50 - 60";17,0128097075445;"afgeleid model"
"14535";"Tamme kastanje";"DomWVL09101";"Kemmelberg";0,65;8;"60 - 70";18,3522522298676;"afgeleid model"
"14536";"Tamme kastanje";"DomWVL09101";"Kemmelberg";0,75;9;"70 - 80";19,5074244382381;"afgeleid model"
"14537";"Tamme kastanje";"DomWVL09101";"Kemmelberg";0,85;10;"80 - 90";20,5236868573739;"afgeleid model"
"14538";"Tamme kastanje";"DomWVL09101";"Kemmelberg";0,95;11;"90 - 100";21,4313967339757;"afgeleid model"
"14539";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,05;12;"100 - 110";22,2518861265049;"afgeleid model"
"14540";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,15;13;"110 - 120";23,0007269660476;"afgeleid model"
"14541";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,25;14;"120 - 130";23,6896394776578;"afgeleid model"
"14542";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,35;15;"130 - 140";24,327669314338;"afgeleid model"
"14543";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,45;16;"140 - 150";24,9219461396994;"afgeleid model"
"14544";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,55;17;"150 - 160";25,478190604708;"afgeleid model"
"14545";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,65;18;"160 - 170";26,0010637510249;"afgeleid model"
"14546";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,75;19;"170 - 180";26,4944142417959;"afgeleid model"
"14547";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,85;20;"180 - 190";26,9614573342701;"afgeleid model"
"14548";"Tamme kastanje";"DomWVL09101";"Kemmelberg";1,95;21;"190 - 200";27,4049070522492;"afgeleid model"
"14549";"Tamme kastanje";"DomWVL09101";"Kemmelberg";2,05;22;"200 - 210";27,8270755314715;"afgeleid model"
"14550";"Tamme kastanje";"DomWVL09101";"Kemmelberg";2,15;23;"210 - 220";28,2299488702988;"afgeleid model"
"14551";"Tamme kastanje";"DomWVL09101";"Kemmelberg";2,25;24;"220 - 230";28,6152458601702;"afgeleid model"
"14552";"Tamme kastanje";"DomWVL09101";"Kemmelberg";2,35;25;"230 - 240";28,9844640381122;"afgeleid model"
"14553";"Tamme kastanje";"DomWVL09107";"Koekelarebos";0,55;7;"50 - 60";15,4673967369462;"afgeleid model"
"14554";"Tamme kastanje";"DomWVL09107";"Koekelarebos";0,65;8;"60 - 70";16,8068392592693;"afgeleid model"
"14555";"Tamme kastanje";"DomWVL09107";"Koekelarebos";0,75;9;"70 - 80";17,9620114676398;"afgeleid model"
"14556";"Tamme kastanje";"DomWVL09107";"Koekelarebos";0,85;10;"80 - 90";18,9782738867756;"afgeleid model"
"14557";"Tamme kastanje";"DomWVL09107";"Koekelarebos";0,95;11;"90 - 100";19,8859837633774;"afgeleid model"
"14558";"Tamme kastanje";"DomWVL09107";"Koekelarebos";1,05;12;"100 - 110";20,7064731559066;"afgeleid model"
"14559";"Tamme kastanje";"DomWVL09107";"Koekelarebos";1,15;13;"110 - 120";21,4553139954493;"afgeleid model"
"14560";"Tamme kastanje";"DomWVL09107";"Koekelarebos";1,25;14;"120 - 130";22,1442265070595;"afgeleid model"
"14561";"Tamme kastanje";"DomWVL09107";"Koekelarebos";1,35;15;"130 - 140";22,7822563437397;"afgeleid model"
"14562";"Tamme kastanje";"DomWVL09107";"Koekelarebos";1,45;16;"140 - 150";23,3765331691011;"afgeleid model"
"14563";"Tamme kastanje";"DomWVL09125";"Bulskampveld provincie";0,55;7;"50 - 60";12,4993911732828;"afgeleid model"
"14564";"Tamme kastanje";"DomWVL09125";"Bulskampveld provincie";0,65;8;"60 - 70";13,8388336956059;"afgeleid model"
"14565";"Tamme kastanje";"DomWVL09125";"Bulskampveld provincie";0,75;9;"70 - 80";14,9940059039764;"afgeleid model"
"14566";"Tamme kastanje";"DomWVL09125";"Bulskampveld provincie";0,85;10;"80 - 90";16,0102683231122;"afgeleid model"
"14567";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";0,55;7;"50 - 60";14,3947681489531;"afgeleid model"
"14568";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";0,65;8;"60 - 70";15,7342106712761;"afgeleid model"
"14569";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";0,75;9;"70 - 80";16,8893828796467;"afgeleid model"
"14570";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";0,85;10;"80 - 90";17,9056452987825;"afgeleid model"
"14571";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";0,95;11;"90 - 100";18,8133551753843;"afgeleid model"
"14572";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";1,05;12;"100 - 110";19,6338445679135;"afgeleid model"
"14573";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";1,15;13;"110 - 120";20,3826854074562;"afgeleid model"
"14574";"Tamme kastanje";"DomWVL09140";"Munitiedepot Houthulst";1,25;14;"120 - 130";21,0715979190663;"afgeleid model"
